date,start,place,numbers,crowds,whether,temperature,humidity
2018/04/21,14:03,エディオンスタジアム広島,"['1', '3', '7', '0', '6']",13706,晴,26.1,29%
2018/04/21,14:03,ユアテックスタジアム仙台,"['1', '3', '3', '1', '6']",13316,晴,25.7,33%
2018/04/21,16:03,日産スタジアム,"['1', '9', '1', '1', '7']",19117,晴,23.1,42%
2018/04/21,16:03,等々力陸上競技場,"['2', '4', '3', '5', '8']",24358,晴,24.3,44%
2018/04/21,16:03,埼玉スタジアム２００２,"['3', '9', '0', '9', '1']",39091,晴,23.9,51%
2018/04/21,16:03,ノエビアスタジアム神戸,"['1', '8', '6', '8', '1']",18681,晴,20.6,72%
2018/04/21,19:03,パナソニック スタジアム 吹田,"['3', '5', '2', '4', '2']",35242,晴,20.6,42%
2018/04/22,16:03,トランスコスモススタジアム長崎,"['7', '6', '7', '6']",7676,晴,24.8,55%
2018/04/25,19:03,パロマ瑞穂スタジアム,"['9', '7', '7', '4']",9774,晴,16.6,55%
2018/04/25,19:03,キンチョウスタジアム,"['8', '1', '6', '5']",8165,曇,14.9,57%
2018/04/25,19:03,ベストアメニティスタジアム,"['8', '4', '9', '0']",8490,晴,13.8,67%
2018/04/25,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['8', '0', '0', '2']",8002,曇,19.8,90%
2018/04/25,19:03,県立カシマサッカースタジアム,"['7', '6', '7', '2']",7672,晴のち曇,15.7,87%
2018/04/25,19:03,三協フロンテア柏スタジアム,"['1', '1', '2', '5', '7']",11257,曇,19.7,74%
2018/04/25,19:03,味の素スタジアム,"['1', '3', '4', '2', '5']",13425,曇,22.5,83%
2018/04/25,19:03,ヤマハスタジアム（磐田）,"['8', '0', '4', '7']",8047,晴,19.8,49%
2018/04/25,19:03,札幌厚別公園競技場,"['6', '7', '2', '9']",6729,雨,10.3,66%
2018/04/28,13:03,トランスコスモススタジアム長崎,"['1', '0', '6', '3', '9']",10639,晴,25.7,41%
2018/04/28,14:03,ユアテックスタジアム仙台,"['1', '3', '8', '1', '2']",13812,晴,22.5,20%
2018/04/28,14:03,ＩＡＩスタジアム日本平,"['1', '3', '1', '0', '0']",13100,晴,22.5,44%
2018/04/28,15:03,味の素スタジアム,"['2', '5', '1', '8', '5']",25185,晴,23.2,35%
2018/04/28,15:03,ヤマハスタジアム（磐田）,"['1', '3', '8', '8', '4']",13884,晴,23.5,42%
2018/04/28,16:03,ノエビアスタジアム神戸,"['1', '9', '8', '4', '7']",19847,晴,20.6,52%
2018/04/28,16:04,埼玉スタジアム２００２,"['3', '3', '1', '3', '2']",33132,晴,23.6,36%
2018/04/28,19:03,日産スタジアム,"['2', '7', '3', '4', '8']",27348,晴,19.4,60%
2018/04/29,16:03,パナソニック スタジアム 吹田,"['1', '8', '6', '4', '2']",18642,晴,23.5,36%
2018/05/02,19:03,パナソニック スタジアム 吹田,"['1', '1', '8', '2', '4']",11824,雨のち曇,19.7,90%
2018/05/02,19:03,県立カシマサッカースタジアム,"['1', '1', '8', '4', '8']",11848,曇のち雨,21.2,70%
2018/05/02,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['8', '5', '3', '6']",8536,雨,19.2,83%
2018/05/02,19:03,パロマ瑞穂スタジアム,"['1', '3', '2', '2', '0']",13220,雨,19.2,79%
2018/05/02,19:03,日産スタジアム,"['1', '9', '7', '3', '8']",19738,曇時々雨,20.2,68%
2018/05/02,19:03,等々力陸上競技場,"['2', '2', '8', '1', '7']",22817,雨,21.2,71%
2018/05/02,19:03,ノエビアスタジアム神戸,"['9', '0', '1', '5']",9015,屋内,23.8,78%
2018/05/02,19:33,エディオンスタジアム広島,"['8', '0', '2', '9']",8029,雨のち曇,24.3,92%
2018/05/02,20:03,ベストアメニティスタジアム,"['7', '3', '7', '7']",7377,曇時々雨のち曇,22.5,90%
2018/05/05,14:02,等々力陸上競技場,"['2', '4', '6', '7', '7']",24677,晴,23.8,31%
2018/05/05,14:03,三協フロンテア柏スタジアム,"['1', '4', '2', '0', '8']",14208,晴,25.1,31%
2018/05/05,14:03,札幌厚別公園競技場,"['1', '2', '3', '8', '2']",12382,曇,11.8,48%
2018/05/05,15:04,ヤンマースタジアム長居,"['2', '9', '8', '4', '5']",29845,晴,22.6,26%
2018/05/05,17:03,県立カシマサッカースタジアム,"['3', '3', '6', '4', '7']",33647,晴,22.5,38%
2018/05/05,19:03,豊田スタジアム,"['3', '8', '2', '8', '0']",38280,晴,20.8,35%
2018/05/06,15:03,ベストアメニティスタジアム,"['1', '4', '1', '0', '3']",14103,雨,17.3,88%
2018/05/06,16:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['1', '1', '8', '0', '5']",11805,晴のち曇,24.0,36%
2018/05/06,17:03,エディオンスタジアム広島,"['1', '1', '1', '0', '0']",11100,雨,19.5,92%
2018/05/12,14:03,トランスコスモススタジアム長崎,"['8', '2', '5', '2']",8252,晴,26.7,45%
2018/05/12,14:03,ＩＡＩスタジアム日本平,"['1', '4', '6', '2', '4']",14624,晴,22.9,50%
2018/05/12,14:03,ヤマハスタジアム（磐田）,"['1', '4', '9', '1', '2']",14912,晴,23.7,47%
2018/05/12,15:03,三協フロンテア柏スタジアム,"['1', '2', '5', '8', '4']",12584,晴一時曇,23.6,45%
2018/05/12,16:03,ユアテックスタジアム仙台,"['1', '5', '1', '1', '5']",15115,曇,26.2,35%
2018/05/12,19:03,日産スタジアム,"['2', '1', '5', '7', '6']",21576,晴,20.0,54%
2018/05/13,14:04,埼玉スタジアム２００２,"['4', '0', '1', '3', '7']",40137,雨,20.7,75%
2018/05/13,16:04,味の素スタジアム,"['2', '4', '5', '8', '9']",24589,雨,18.9,90%
2018/05/19,14:02,パナソニック スタジアム 吹田,"['2', '5', '3', '6', '1']",25361,晴,17.9,28%
2018/05/19,14:03,日産スタジアム,"['1', '7', '3', '7', '9']",17379,曇のち晴,25.7,55%
2018/05/19,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['1', '4', '3', '8', '5']",14385,晴,19.4,38%
2018/05/20,14:03,豊田スタジアム,"['2', '1', '3', '2', '7']",21327,晴のち曇,22.7,42%
2018/05/20,14:03,県立カシマサッカースタジアム,"['2', '3', '9', '4', '2']",23942,晴,17.1,40%
2018/05/20,15:03,ベストアメニティスタジアム,"['1', '2', '1', '6', '3']",12163,晴,25.1,41%
2018/05/20,15:04,等々力陸上競技場,"['2', '3', '9', '6', '9']",23969,晴,21.5,33%
2018/05/20,16:03,エディオンスタジアム広島,"['2', '0', '2', '1', '9']",20219,晴のち曇,23.3,49%
2018/05/20,17:04,ノエビアスタジアム神戸,"['1', '8', '7', '2', '5']",18725,晴,22.2,46%
2018/07/18,19:03,エディオンスタジアム広島,"['7', '8', '3', '5']",7835,晴のち曇,29.3,80%
2018/07/18,19:03,ＩＡＩスタジアム日本平,"['9', '7', '8', '2']",9782,晴,28.4,79%
2018/07/18,19:03,ヤマハスタジアム（磐田）,"['1', '3', '5', '7', '7']",13577,晴,28.1,87%
2018/07/18,19:03,トランスコスモススタジアム長崎,"['9', '3', '6', '6']",9366,晴,30.4,76%
2018/07/18,19:03,札幌厚別公園競技場,"['1', '0', '7', '1', '1']",10711,曇,19.8,71%
2018/07/18,19:04,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['9', '2', '2', '9']",9229,曇,27.6,90%
2018/07/18,19:04,三協フロンテア柏スタジアム,"['1', '1', '4', '5', '3']",11453,晴,30.1,55%
2018/07/18,19:04,ユアテックスタジアム仙台,"['1', '3', '0', '8', '1']",13081,曇,30.1,62%
2018/07/18,19:33,埼玉スタジアム２００２,"['2', '1', '2', '5', '0']",21250,晴,30.8,63%
2018/07/22,18:03,豊田スタジアム,"['2', '0', '2', '4', '4']",20244,晴,33.6,44%
2018/07/22,18:03,ノエビアスタジアム神戸,"['2', '6', '1', '4', '6']",26146,晴,28.9,80%
2018/07/22,18:33,県立カシマサッカースタジアム,"['2', '4', '4', '8', '0']",24480,晴,30.6,71%
2018/07/22,19:03,パナソニック スタジアム 吹田,"['1', '7', '5', '4', '2']",17542,晴,31.2,50%
2018/07/22,19:03,札幌厚別公園競技場,"['1', '0', '7', '2', '3']",10723,曇,18.1,72%
2018/07/22,19:03,等々力陸上競技場,"['2', '2', '2', '2', '1']",22221,晴,32.0,65%
2018/07/22,19:03,ベストアメニティスタジアム,"['1', '7', '5', '3', '7']",17537,雨,27.0,90%
2018/07/22,19:03,ヤンマースタジアム長居,"['2', '7', '9', '1', '5']",27915,晴,30.5,71%
2018/07/22,19:04,味の素スタジアム,"['3', '4', '1', '2', '6']",34126,晴,32.0,62%
2018/07/25,19:03,ヤンマースタジアム長居,"['1', '6', '6', '3', '1']",16631,晴,30.8,72%
2018/07/27,19:03,味の素スタジアム,"['2', '3', '0', '6', '3']",23063,曇,27.0,56%
2018/07/28,19:03,パナソニック スタジアム 吹田,"['2', '8', '5', '3', '4']",28534,曇時々雨,29.7,40%
2018/07/28,19:03,ユアテックスタジアム仙台,"['1', '4', '9', '1', '1']",14911,曇,26.1,85%
2018/07/28,19:03,ノエビアスタジアム神戸,"['2', '2', '8', '7', '9']",22879,曇,29.4,56%
2018/07/28,19:03,ベストアメニティスタジアム,"['1', '4', '3', '3', '3']",14333,晴,29.6,65%
2018/07/28,19:03,エディオンスタジアム広島,"['1', '6', '9', '4', '4']",16944,晴,27.2,69%
2018/08/01,19:03,県立カシマサッカースタジアム,"['1', '2', '6', '4', '3']",12643,晴,29.7,62%
2018/08/01,19:03,埼玉スタジアム２００２,"['2', '8', '2', '1', '5']",28215,晴,31.0,60%
2018/08/01,19:03,ユアテックスタジアム仙台,"['1', '3', '9', '6', '8']",13968,晴,30.5,53%
2018/08/01,19:03,トランスコスモススタジアム長崎,"['6', '5', '7', '9']",6579,曇,29.4,80%
2018/08/01,19:03,ＩＡＩスタジアム日本平,"['1', '4', '3', '0', '7']",14307,晴,28.5,76%
2018/08/01,19:03,キンチョウスタジアム,"['1', '4', '2', '4', '1']",14241,晴,29.4,74%
2018/08/01,19:03,ヤマハスタジアム（磐田）,"['1', '3', '0', '1', '5']",13015,晴,27.7,83%
2018/08/01,19:33,三協フロンテア柏スタジアム,"['9', '8', '4', '6']",9846,晴,30.2,60%
2018/08/01,19:33,ニッパツ三ツ沢球技場,"['1', '0', '0', '6', '9']",10069,晴,29.5,77%
2018/08/05,14:03,札幌ドーム,"['2', '6', '8', '0', '5']",26805,屋内,24.2,67%
2018/08/05,18:03,豊田スタジアム,"['2', '2', '6', '1', '5']",22615,晴,31.9,44%
2018/08/05,18:33,県立カシマサッカースタジアム,"['1', '9', '1', '1', '9']",19119,晴,29.3,77%
2018/08/05,19:03,ベストアメニティスタジアム,"['1', '4', '4', '6', '3']",14463,晴,30.8,67%
2018/08/05,19:03,味の素スタジアム,"['4', '4', '8', '0', '1']",44801,晴,31.1,69%
2018/08/05,19:03,ヤマハスタジアム（磐田）,"['1', '2', '4', '9', '6']",12496,晴,28.3,80%
2018/08/05,19:03,等々力陸上競技場,"['2', '3', '0', '3', '3']",23033,晴,31.2,71%
2018/08/05,19:03,埼玉スタジアム２００２,"['2', '9', '0', '5', '1']",29051,晴,31.0,66%
2018/08/05,19:03,エディオンスタジアム広島,"['1', '1', '3', '0', '4']",11304,晴,29.3,84%
2018/08/10,19:03,パナソニック スタジアム 吹田,"['2', '4', '8', '7', '9']",24879,晴,29.5,43%
2018/08/11,13:03,札幌ドーム,"['2', '1', '6', '1', '4']",21614,屋内,24.1,71%
2018/08/11,18:03,豊田スタジアム,"['4', '3', '5', '7', '9']",43579,晴,30.9,54%
2018/08/11,18:03,ＩＡＩスタジアム日本平,"['1', '8', '1', '2', '9']",18129,曇,28.2,77%
2018/08/11,19:03,三協フロンテア柏スタジアム,"['1', '2', '6', '6', '6']",12666,曇,28.9,77%
2018/08/11,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['1', '4', '8', '6', '2']",14862,曇,29.8,72%
2018/08/11,19:03,ノエビアスタジアム神戸,"['2', '4', '7', '3', '1']",24731,晴,28.3,78%
2018/08/11,19:03,ベストアメニティスタジアム,"['1', '9', '6', '8', '1']",19681,晴,31.7,62%
2018/08/11,19:05,エディオンスタジアム広島,"['2', '0', '2', '8', '5']",20285,晴,27.7,78%
2018/08/15,19:03,キンチョウスタジアム,"['1', '4', '6', '2', '8']",14628,曇,29.4,76%
2018/08/15,19:03,パナソニック スタジアム 吹田,"['2', '1', '2', '0', '3']",21203,曇,29.6,46%
2018/08/15,19:03,味の素スタジアム,"['2', '0', '9', '8', '6']",20986,晴,30.2,66%
2018/08/15,19:03,等々力陸上競技場,"['2', '4', '3', '9', '0']",24390,晴,29.9,69%
2018/08/15,19:03,ユアテックスタジアム仙台,"['1', '6', '8', '9', '2']",16892,雨のち曇,28.5,78%
2018/08/15,19:03,ノエビアスタジアム神戸,"['2', '5', '4', '9', '9']",25499,雨のち曇,29.6,81%
2018/08/15,19:03,トランスコスモススタジアム長崎,"['1', '2', '3', '2', '8']",12328,曇,27.9,94%
2018/08/15,19:04,埼玉スタジアム２００２,"['3', '3', '8', '2', '4']",33824,晴,29.9,62%
2018/08/15,19:33,日産スタジアム,"['2', '4', '5', '2', '7']",24527,晴,28.6,68%
2018/08/19,13:04,札幌ドーム,"['1', '8', '5', '2', '1']",18521,屋内,23.6,61%
2018/08/19,18:03,ＩＡＩスタジアム日本平,"['1', '4', '9', '1', '4']",14914,晴,23.8,54%
2018/08/19,18:03,パロマ瑞穂スタジアム,"['1', '9', '6', '4', '6']",19646,晴,26.9,43%
2018/08/19,18:03,トランスコスモススタジアム長崎,"['1', '2', '3', '6', '6']",12366,晴,30.5,70%
2018/08/19,18:33,県立カシマサッカースタジアム,"['2', '1', '1', '7', '8']",21178,曇,23.9,66%
2018/08/19,19:03,ユアテックスタジアム仙台,"['1', '6', '1', '1', '0']",16110,曇,24.3,66%
2018/08/19,19:03,エディオンスタジアム広島,"['1', '4', '2', '1', '1']",14211,晴,25.0,84%
2018/08/19,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['1', '5', '3', '5', '1']",15351,晴,25.2,62%
2018/08/19,19:03,ヤマハスタジアム（磐田）,"['1', '3', '5', '1', '5']",13515,晴,25.4,50%
2018/08/24,19:04,県立カシマサッカースタジアム,"['1', '3', '5', '7', '5']",13575,曇,28.2,72%
2018/08/25,19:03,等々力陸上競技場,"['2', '3', '8', '1', '6']",23816,晴,31.6,67%
2018/08/25,19:03,三協フロンテア柏スタジアム,"['1', '1', '5', '3', '4']",11534,晴,30.6,68%
2018/08/25,19:03,ＩＡＩスタジアム日本平,"['1', '3', '6', '4', '9']",13649,晴,28.8,75%
2018/08/25,19:03,ヤンマースタジアム長居,"['2', '3', '4', '4', '2']",23442,晴,30.3,61%
2018/08/26,18:03,豊田スタジアム,"['2', '6', '4', '1', '0']",26410,晴,31.0,52%
2018/08/26,18:03,ノエビアスタジアム神戸,"['2', '5', '5', '4', '1']",25541,晴,27.3,81%
2018/08/26,19:03,Ｓｈｏｎａｎ ＢＭＷ スタジアム平塚,"['1', '3', '1', '9', '1']",13191,晴,30.7,69%
2018/08/26,19:03,ベストアメニティスタジアム,"['2', '0', '0', '6', '0']",20060,晴,30.4,70%
2018/08/29,19:33,日産スタジアム,"['1', '5', '6', '4', '5']",15645,晴,27.7,72%
2018/08/31,19:03,トランスコスモススタジアム長崎,"['1', '1', '5', '5', '7']",11557,晴,27.3,85%
2018/09/01,14:04,札幌ドーム,"['3', '2', '4', '7', '5']",32475,屋内,23.4,64%
2018/09/01,18:33,日産スタジアム,"['2', '2', '7', '5', '2']",22752,曇,26.5,70%
2018/09/01,19:03,エディオンスタジアム広島,"['1', '3', '1', '0', '7']",13107,曇,24.9,85%
2018/09/01,19:03,パナソニック スタジアム 吹田,"['1', '9', '6', '8', '3']",19683,曇,25.7,57%
2018/09/01,19:03,ユアテックスタジアム仙台,"['1', '4', '2', '9', '3']",14293,曇,23.7,88%
2018/09/01,19:03,ヤマハスタジアム（磐田）,"['1', '3', '6', '4', '7']",13647,晴,26.3,77%
2018/09/01,19:30,埼玉スタジアム２００２,"['2', '7', '3', '3', '7']",27337,雨一時雷,24.8,75%
2018/09/02,19:03,味の素スタジアム,"['3', '0', '8', '6', '7']",30867,曇,24.2,84%
2018/09/14,19:03,キンチョウスタジアム,"['1', '3', '1', '1', '2']",13112,曇時々雨,24.3,85%
2018/09/14,19:03,県立カシマサッカースタジアム,"['1', '0', '7', '2', '8']",10728,曇,22.5,85%
2018/09/15,14:04,ユアテックスタジアム仙台,"['1', '7', '8', '8', '7']",17887,曇のち晴,25.5,63%
2018/09/15,17:03,ベストアメニティスタジアム,"['1', '5', '8', '9', '9']",15899,晴,28.7,72%
